"5/31/21, 12:26:00 AM : Messages and calls are end:to:end encrypted. No one outside of this chat, not even WhatsApp, can read or listen to them. Tap to learn more."
"5/31/21, 12:26:00 AM : Simon: We should expect more sales on snow as many people will get their salary today"
"5/31/21, 12:26:00 AM : Simon: We can expect a decent spike"
"5/31/21, 12:27:00 AM : James: We are not expecting just decent spike we need a rocket spike"
"5/31/21, 12:28:00 AM : Simon: We should invest more in the marketing then"
"5/31/21, 12:29:00 AM : Simon: We should hire more college students"
"5/31/21, 12:32:00 AM : Anna joined using this group's invite link"
"5/31/21, 12:32:00 AM : Mathew joined using this group's invite link"
"5/31/21, 12:32:00 AM : Ben joined using this group's invite link"
"5/31/21, 12:32:00 AM : Anna: Where is my cocaine"
"5/31/21, 12:32:00 AM : Mathew: Give me some"
"5/31/21, 12:32:00 AM : Anna: Under the bridge"
"5/31/21, 12:32:00 AM : Ben: How many kgs did you order"
"5/31/21, 12:33:00 AM : Jack joined using this group's invite link"
"5/31/21, 12:33:00 AM : Anna: I will throw"
"5/31/21, 12:33:00 AM : Mathew: sandra carrier"
"5/31/21, 12:33:00 AM : Anna: You catch"
"5/31/21, 12:33:00 AM : Ben: Use try catch"
"5/31/21, 12:33:00 AM : Emma: Peter current supplier"
"5/31/21, 12:33:00 AM : Simon: I need my batch ready by next weekend"
"5/31/21, 12:33:00 AM : Ben: And don’t try to inform the police"
"6/31/21, 12:33:00 AM : Peter: We need 20 kilos by tomorrow"
"6/31/21, 12:33:00 AM : Mathew: Ohke which drug"
"6/31/21, 12:33:00 AM : Simon: There's a cocaine party"
"6/31/21, 12:34:00 AM : Simon: All are invited"
"6/31/21, 12:34:00 AM : Anna: Heroine also"
"6/31/21, 12:34:00 AM : Mathew: Supper"
"6/31/21, 12:34:00 AM : Emma: No one need to worry"
"6/31/21, 12:34:00 AM : Ben: Location?"
"7/31/21, 12:34:00 AM : Jack: Who is the current supplier"
"7/31/21, 12:34:00 AM : Emma: Police will never know"
"7/31/21, 12:34:00 AM : Anna: To be kept very confidential"
"7/31/21, 12:34:00 AM : Emma: Peter"
"7/31/21, 12:34:00 AM : Mathew: @918078864069"
"7/31/21, 12:34:00 AM : Anna: Yes yes"
"7/31/21, 12:34:00 AM : Jack: Yes"
"7/31/21, 12:34:00 AM : Simon: It's online bro, I use Cocaine and get high. You guys watch me get high"
"7/31/21, 12:34:00 AM : Mathew: Sure broo"
"7/31/21, 12:34:00 AM : Emma: you watching"
"7/31/21, 12:34:00 AM : Anna: Okay come on"
"8/31/21, 12:35:00 AM : Ben: I mean location of the party bro"
"8/31/21, 12:35:00 AM : Ben: you all high or what"
"8/31/21, 12:35:00 AM : James: Cocaine is my country all cocains are my brothers and sisters i love my cocaine"
"8/31/21, 12:35:00 AM : Jack: It is in:00 AMerica"
"8/31/21, 12:35:00 AM : Mathew: You  always high i know"
"8/31/21, 12:35:00 AM : Simon: Maybe we all can order some CocaineCocaine  to our houses and we all can get high online"
"8/31/21, 12:35:00 AM : Simon: I will share the link bro"
"8/31/21, 12:35:00 AM : Emma: Charlie is unavailable now"
Otherwise party planning was an easy task
"8/31/21, 12:35:00 AM : James: We don't get cocaine in Antarctica we are trapped"
"8/31/21, 12:35:00 AM : Simon: It's lockdown here, even the drug smuggling is very hard"
"9/31/21, 12:35:00 AM : Mathew: Yes my coca e bro"
"9/31/21, 12:35:00 AM : Ben: Ok brother"
"9/31/21, 12:35:00 AM : Anna: We will make it rain"
Cocaine shower
"5/30/21, 12:35:00 AM : Emma: Eats some ice"
"5/30/21, 12:35:00 AM : Simon: Police will catch us if we party in real life"
"5/30/21, 12:36:00 AM : Anna: I can do it"
"5/30/21, 12:36:00 AM : James: Use the word cocaine completely"
"5/30/21, 12:36:00 AM : Emma: Yo that’s the spirit"
"5/30/21, 12:36:00 AM : Mathew: I know"
"5/30/21, 12:36:00 AM : Simon: Oh yeah"
"5/30/21, 12:36:00 AM : Jack: Anybody want cocaine"
"5/30/21, 12:36:00 AM : Emma: But y"
"5/30/21, 12:36:00 AM : Ben: Let's do this"
"5/30/21, 12:36:00 AM : Peter: No tagging also"
"5/30/21, 12:36:00 AM : Emma: Yes come on"
"5/30/21, 12:36:00 AM : James: Ice will melt because peter is hot you know"
"5/30/21, 12:36:00 AM : Simon: Respect the Cocaine"
"5/30/21, 12:36:00 AM : Emma: Ok peter"
"5/30/21, 12:36:00 AM : Peter: Yeah come on everybody"
"5/30/21, 12:36:00 AM : Simon: Cocaine is love"
"5/30/21, 12:37:00 AM : Ben: Is there some marijuana available"
"5/30/21, 12:37:00 AM : Jack: Cocaine is my life"
"5/3/21, 12:37:00 AM : Mathew: This message was deleted"
"5/3/21, 12:37:00 AM : James: Cocaine is love and love is Hyderabad Charlie"
"5/3/21, 12:37:00 AM : Simon: We can arrange some"
"5/3/21, 12:37:00 AM : Peter: Seems like you're already high"
"5/3/21, 12:37:00 AM : Emma: Melted ice mix in vodka Garnish with some cocaine"
"5/3/21, 12:37:00 AM : James: No audio"
"5/3/21, 12:37:00 AM : James: Delete it"
"5/3/21, 12:37:00 AM : Simon: I'm always high dude"
"5/3/21, 12:37:00 AM : Monica joined using this group's invite link"
"5/3/21, 12:37:00 AM : Anna: Lets go to Gujarat."
"5/3/21, 12:37:00 AM : Simon: Fly high"
"5/3/21, 12:37:00 AM : Anna: High quality drugs"
"5/28/21, 12:37:00 AM : Anna: Marijuana also"
"5/28/21, 12:37:00 AM : Mathew: Get high"
"5/28/21, 12:38:00 AM : James: Thanks dear stuff dealers and clients"
"5/28/21, 12:37:00 AM : Simon: We get good quality there?"
"5/28/21, 12:38:00 AM : Jack: I need cocaine somebody help me"
"5/28/21, 12:38:00 AM : Simon: Let's leave tomorrow"
"5/28/21, 12:38:00 AM : Emma: No After getting high We won’t realise earthquakes"
"5/28/21, 12:38:00 AM : James: Our dealers are busy please cooperate"
"5/28/21, 12:38:00 AM : Jack: Are you sure"
"5/22/21, 12:38:00 AM : Simon: Make sure to pack come marijuana and Cocaine for trio"
"9/22/21, 12:38:00 AM : Anna: Getting high eases the effects."
"9/22/21, 12:38:00 AM : James: Earthquake or tsunami cocaine is life"
"9/22/21, 12:38:00 AM : Mathew: Got idea my Cocaine bro"
"9/22/21, 12:38:00 AM : Ben: Lets try connecting with international contacts"
"9/22/21, 12:38:00 AM : James: East or west cocaine is best"
"9/22/21, 12:38:00 AM : Simon: I totally agree with that"
"9/22/21, 12:39:00 AM : James: Its cocaine"
"9/2/21, 12:39:00 AM : Simon: All day long"
"9/22/21, 12:39:00 AM : Jack: Cocaine river is in Africa"
"9/22/21, 12:39:00 AM : Anna: Hero sniffing heroine"
"9/22/21, 12:39:00 AM : Theresa joined using this group's invite link"
"9/22/21, 12:39:00 AM : James: Spell correctly otherwise police won't catch us"
"9/22/21, 12:39:00 AM : Theresa: Hello"
"5/3/21, 12:39:00 AM : Anna: German shepherd will catch you"
"5/3/21, 12:39:00 AM : James: Hello cocaine lover"
"5/3/21, 12:39:00 AM : Emma: Hi there new member"
"5/3/21, 12:39:00 AM : Jack: I:00 AM going to Africa to collect cocaine"
"5/3/21, 12:39:00 AM : James: Welcome to our cocaine world"
"5/3/21, 12:39:00 AM : Anna: I will come also"
"5/3/21, 12:39:00 AM : Simon: Can you get me some of that?"
"5/3/21, 12:39:00 AM : Emma: Welcome to cocaine world"
"5/3/21, 12:39:00 AM : Theresa: Cocaine available?"
"5/3/21, 12:39:00 AM : Jack: Do you want cocaine"
"5/3/21, 12:40:00 AM : Jack: Yes I will give you"
"5/3/21, 12:40:00 AM : Simon: Heroine is very scarce here"
"5/3/21, 12:40:00 AM : Mathew: International dealer"
"5/3/21, 12:40:00 AM : Rose joined using this group's invite link"
"5/3/21, 12:40:00 AM : Theresa: Place?"
"5/3/21, 12:40:00 AM : Simon: Heroine is very scarce here"
"5/3/21, 12:40:00 AM : Anna: Uganda"
"5/3/21, 12:40:00 AM : Jack: Africa"
"5/3/21, 12:40:00 AM : Simon: Cocaine is booked till next week"
"5/3/21, 12:40:00 AM : Simon: This message was deleted"
"5/3/21, 12:40:00 AM : Theresa: I need.. urgent"
"5/3/21, 12:40:00 AM : Rose: Pala"
"5/3/21, 12:40:00 AM : James: My dad had already told narcotics is a dirty business"
"5/3/21, 12:40:00 AM : Simon: All stock for me"
"5/3/21, 12:40:00 AM : Mathew: Cocaine out of stock"
"5/3/21, 12:40:00 AM : Simon: But narcotics is chill"
"5/3/21, 12:40:00 AM : Monica: What about other drugs"
"5/3/21, 12:40:00 AM : Ben: Lets try contacting abram khureshi"
"5/3/21, 12:40:00 AM : Monica: I need weed"
"5/3/21, 12:40:00 AM : Anna: Narcotics is essential goods"
"5/3/21, 12:41:00 AM : Simon: Wait, Pranav?? Is that you?"
"5/3/21, 12:41:00 AM : James: If you can spend more money stock is not a problem"
"5/3/21, 12:41:00 AM : Simon: Long time no see man"
"5/3/21, 12:41:00 AM : Rose joined using this group's invite link"
"5/3/21, 12:41:00 AM : Mathew: What do you need"
"5/3/21, 12:41:00 AM : Jack: Yes that is correct"
"5/3/21, 12:41:00 AM : Theresa: Quality not good"
"5/24/21, 12:41:00 AM : Ben: Is cannabis good for corona"
"5/24/21, 12:41:00 AM : Anna: Too bad"
"5/24/21, 12:41:00 AM : Jack: I will give you good quality product"
"5/24/21, 12:41:00 AM : Simon: I can get you some meth"
"5/24/21, 12:41:00 AM : Monica: Good quality cheap drugs"
"5/24/21, 12:41:00 AM : Simon: High quality"
"5/21, 12:41:00 AM : Jack: I think so"
"5/21/21, 12:41:00 AM : James: Whoever is there we are happy for you guys lets cocaine it"
"5/21/21, 12:41:00 AM : Simon: Pure stuff only"
"5/21/21, 12:41:00 AM : Anna: Yes yes. Corona go. Go corona"
"5/21/21, 12:41:00 AM : Emma: Morphine also act as a painkiller"
"5/21/21, 12:41:00 AM : Simon: That's our motto"
"5/21/21, 12:42:00 AM : Emma: Yes"
"5/21/21, 12:42:00 AM : Mathew: My high brother"
"5/21/21, 12:42:00 AM : Monica: That's great Meth is fine When can I get it"
"5/21/21, 12:42:00 AM : Ben: How about putting meth in shisha"
"5/21/21, 12:42:00 AM : Anna: Tomorrow night 12"
"5/21/21, 12:42:00 AM : James: Get some heroine also"
"5/21/21, 12:42:00 AM : James: Also"
"5/21/21, 12:42:00 AM : Simon: I'm cooking a new batch tomorrow, I can deliver it by evening"
"5/21/21, 12:42:00 AM : Simon: Is that ok?"
"5/21/21, 12:42:00 AM : Rose: Perfect okay"
"5/21/21, 12:42:00 AM : Rose: No"
"5/21/21, 12:42:00 AM : Monica: Perfect"
"5/21/21, 12:42:00 AM : Anna: Smoke shisha play fifa"
"5/21/21, 12:42:00 AM : Jack: Yes double ok"
"5/21/21, 12:42:00 AM : Ben: And blowing up the sky full of clouds"
"5/21/21, 12:43:00 AM : Peter: Important news police department took our stocks"
"5/21/21, 12:43:00 AM : Jack: Twinkle twinkle little star"
"5/21/21, 12:43:00 AM : Simon: Man, you very head weight, chill man"
"5/21/21, 12:43:00 AM : Theresa: Whattt !"
"5/21/21, 12:43:00 AM : Anna: Can I get LSD"
"5/21/21, 12:43:00 AM : Simon: We'll rob them tonight"
"6/31/21, 12:43:00 AM : James: LSD is also available"
"6/31/21, 12:43:00 AM : Simon: We can't afford to lose time"
"6/31/21, 12:43:00 AM : Simon: Nor drugs"
"6/31/21, 12:43:00 AM : Peter: We need to plan a heist"
"6/31/21, 12:43:00 AM : Jack: CID escape"
"6/31/21, 12:43:00 AM : James: Yes brother"
"6/31/21, 12:43:00 AM : Ben: What is the bounty they have put on us"
"6/31/21, 12:43:00 AM : Simon: It's heist time babe"
"6/31/21, 12:43:00 AM : Anna: Lets go Rixo"
"6/31/21, 12:44:00 AM : Ben: We need a sharp shooter"
"6/31/21, 12:44:00 AM : Simon: Maybe we can play a drama, give them some fake actors, steal back our drugs and get that bounty"
"6/31/21, 12:44:00 AM : James: Let's put some serious effort and plan something great"
"6/31/21, 12:44:00 AM : Peter: We will first make a distraction like a bomb blast"
"6/31/21, 12:44:00 AM : Anna: Genius"
"6/31/21, 12:44:00 AM : Simon: Good, let's add some marijuana in that"
"6/31/21, 12:44:00 AM : Simon: Let's get those cops high"
"6/31/21, 12:44:00 AM : James: Don't reveal everything at first professor"
"6/31/21, 12:44:00 AM : Simon: Then they'll work with us"
"6/31/21, 12:44:00 AM : Theresa: Sounds good"
"6/31/21, 12:44:00 AM : Ben: Lets contact lester"
"6/31/21, 12:44:00 AM : Anna: You high. Me high. Everyone high"
"6/31/21, 12:44:00 AM : Simon: On it"
"6/31/21, 12:44:00 AM : James: Lets hallucinate"
"6/31/21, 12:45:00 AM : Ben: He perhaps knows full of San Francisco"
"6/31/21, 12:45:00 AM : Anna: What did Lester say?"
"6/31/21, 12:45:00 AM : James: All the twinkling stars"
"6/31/21, 12:45:00 AM : Ben: Expert on heist"
"6/31/21, 12:45:00 AM : Anna: I know full of:00 AMerica"
"6/31/21, 12:45:00 AM : Jack: Third level of hallucination"
"6/31/21, 12:45:00 AM : Simon: I don't know man, he's high as a kite... He was just barking on the phone"
"5/1/21, 12:45:00 AM : James: Good for you babe"
"5/1/21, 12:45:00 AM : Theresa: Is it safe to chat here?"
"5/1/21, 12:45:00 AM : Simon: He had some extra Cocaine with him from the last party"
"5/1/21, 12:46:00 AM : Ben: Ok let me contact trump wait a second he might help"
"5/1/21, 12:46:00 AM : Jack: No police will catch us"
"5/1/21, 12:46:00 AM : Simon: Yeah, he is a chill dude"
"5/1/21, 12:46:00 AM : Anna: Yes only top secrets are here"
"5/1/21, 12:46:00 AM : James: LSD is taken orally from a drug impregnated blotter paper or as tablets. Onset of action is usually 30 to 60 minutes after ingestion; duration of effects can be 12 to 24 hours James"
"5/1/21, 12:46:00 AM : Simon: He love some good old marijuHana"
"5/1/21, 12:46:00 AM : James: good old days"
"5/1/21, 12:46:00 AM : Anna: Oh wow enter google"
"5/1/21, 12:46:00 AM : Ben: Actually i have got a buddy of mine in fbi"
"5/1/21, 12:46:00 AM : James: Google is also high babe"
"5/1/21, 12:46:00 AM : Mathew: Great mentor"
"5/1/21, 12:46:00 AM : Ben: His name is steve"
"5/1/21, 12:47:00 AM : Simon: That's great"
"5/1/21, 12:47:00 AM : Anna: Is that Steve Jobs?"
"5/1/21, 12:47:00 AM : James: Ask him whether he need stuff"
"5/1/21, 12:47:00 AM : Simon: Just tell him we'll give him a kilo of Cocaine if he help us"
"5/1/21, 12:47:00 AM : Simon: Steve loves Cocaine"
"5/1/21, 12:47:00 AM : James: We don't need help we need money"
"5/1/21, 12:47:00 AM : Simon: We'll steal the reward money also"
"5/1/21, 12:47:00 AM : James: Show some money"
"5/1/21, 12:47:00 AM : Ben: Will get the whole stock out and maybe a portion could be given to steve"
"5/1/21, 12:48:00 AM : Simon: Yeah"
"5/1/21, 12:48:00 AM : Mathew: We need to rob bank get Cocaine"
"5/1/21, 12:48:00 AM : James: Peter you getting high"
"5/1/21, 12:48:00 AM : James: James is ready to fight"
"5/1/21, 12:48:00 AM : Ben: Ok so steve said they are transporting the stock on a train"
"5/1/21, 12:48:00 AM : Simon: So many heists tonight"
"5/1/21, 12:48:00 AM : Simon: It's awesome"
"5/1/21, 12:48:00 AM : Simon: Just like old days"
"5/1/21, 12:49:00 AM : Peter: Ben it's your head not me"
"5/1/21, 12:49:00 AM : James: Use names like James Peter Anna Mathew Simon"
"5/1/21, 12:49:00 AM : James: Have fun"
"5/1/21, 12:49:00 AM : James: Have fun with cocaine"
"5/1/21, 12:49:00 AM : James: Go high"
"5/1/21, 12:49:00 AM : Simon: I saw you earlier snorting some Cocaine"
"5/1/21, 12:49:00 AM : Simon: You're hugh dude"
"5/31/21, 12:49:00 AM : Rose: Just type hesoyam"
"5/31/21, 12:49:00 AM : James: Let's fight dude"
"5/31/21, 12:49:00 AM : Simon: I knew Mathew was with us"
"5/31/21, 12:50:00 AM : Simon: Awesome tip"
"5/31/21, 12:50:00 AM : James: Mathew is the main dealer"
"5/31/21, 12:50:00 AM : Simon: I see"
"5/31/21, 12:50:00 AM : James: We won't go further if Mathew got caught"
"5/31/21, 12:50:00 AM : James: Mathew is our boss"
"5/31/21, 12:50:00 AM : Simon: Mathew will coordinate the heist from the house"
"5/31/21, 12:50:00 AM : James: Go chase your dreams Mathew says go get some cocaine Mathew says"
"5/31/21, 12:50:00 AM : Rose: No Walter white is our boss"
"5/31/21, 12:51:00 AM : James: Mathew is the perfect okay you know"
"5/31/21, 12:51:00 AM : Emma: Cocaine supplies to heist ? Everyone seems high"
"5/31/21, 12:51:00 AM : James: No other names please"
"5/31/21, 12:51:00 AM : Simon: He is God"
"5/3/21, 12:51:00 AM : James: Use this"
"5/3/21, 12:51:00 AM : Simon: Maybe we should postpone the heist"
"5/3/21, 12:51:00 AM : Rose: Can you please give me some formulas for meth"
"5/3/21, 12:52:00 AM : Ben: Into the cocaine in 30 seconds"
"5/3/21, 12:52:00 AM : James: Also you can use Ben Alan Emily Hazel"
"5/3/21, 12:52:00 AM : James: Why why why"
"5/3/21, 12:52:00 AM : James: My eyes my eyes"
"5/3/21, 12:52:00 AM : Simon: I've a course on Skillshare, on how to make various drugs like Cocaine and meth"
"5/3/21, 12:52:00 AM : Peter: You can even talk about normal things also just add those words often"
"5/3/21, 12:52:00 AM : Simon: Soon coming into Udemy and Coursera"
"5/3/21, 12:52:00 AM : Rose: Share me fast"
"5/3/21, 12:52:00 AM : Anna: Simon says everyone run"
"5/3/21, 12:53:00 AM : Simon: It looks like everyone is high"
"5/3/21, 12:53:00 AM : James: They don't know we know they know we know"
"5/3/21, 12:53:00 AM : Rose: Ok"
"5/3/21, 12:53:00 AM : Ben: Oh no our cover is blown it seems let get new cover"
"5/3/21, 12:53:00 AM : Simon: Where is ben though"
"5/3/21, 12:53:00 AM : Simon: I thought he will be here tonight"
"5/3/21, 12:53:00 AM : James: Simon says Mathew doesn't share food"
"5/12/21, 12:53:00 AM : Simon: Peter says bow bow"
"5/12/21, 12:54:00 AM : Peter: I'll be there for you"
"5/12/21, 12:54:00 AM : James: Anna says happy chemistry day along with physics"
"5/12/21, 12:54:00 AM : James: No one told you life is gonna be this way"
"5/12/21, 12:54:00 AM : Anna: But we were on a break"
"5/12/21, 12:54:00 AM : Peter: Anna doesn't share food"
"5/12/21, 12:54:00 AM : Simon: Happy Birthday to you too"
"5/12/21, 12:54:00 AM : Ben: I:00 AM only one call away"
"5/12/21, 12:55:00 AM : James: I said maybe i don't need your money wait wait i said maybe"
"5/12/21, 12:55:00 AM : Ben: Superman got nothing on me"
"5/12/21, 12:55:00 AM : James: I know Monica says"
"5/12/21, 12:55:00 AM : Simon: But you're late every time"
"5/12/21, 12:55:00 AM : Anna: Can this be more secret"
"5/12/21, 12:55:00 AM : James: Mathew says no"
"5/11/21, 12:55:00 AM : Simon: James is on leave today"
"5/11/21, 12:55:00 AM : Simon: Maybe we can chat quietly"
"5/11/21, 12:55:00 AM : Simon: Shushh"
"5/11/21, 12:56:00 AM : Anna: Monica will clear everything up. Don't worry"
"5/11/21, 12:56:00 AM : Simon: Everyone chat quietly"
"5/11/21, 12:56:00 AM : Ben: Tell James to get some cocaine"
"5/11/21, 12:56:00 AM : Simon: He will"
"5/11/21, 12:56:00 AM : Simon: He always bring some Cocaine to work"
"5/11/21, 12:56:00 AM : James: He is a transponster That's not even a word"
"5/11/21, 12:56:00 AM : Simon: James is a good guy"
"5/11/21, 12:56:00 AM : Simon: We love him"
"5/11/21, 12:56:00 AM : Anna: Quietly* Okay let's talk about Anna's 30 acres of land"
"5/11/21, 12:56:00 AM : Ben: If he doesn’t he is fired"
"5/11/21, 12:57:00 AM : Simon: That bloody 30 acres of land"
"5/11/21, 12:57:00 AM : Simon: That is also true"
"5/11/21, 12:57:00 AM : Simon: He learnt that the hard way"
"5/11/21, 12:57:00 AM : Simon: Where is the key now? Is it with me or is it with him?"
